Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2	lat1	lon1	lat2	lon2
BÁN NHÀ ĐƯỜNG ĐỒNG KHỞI, GẦN CÂY XĂNG 26, THỔ CƯ 100% ,GIÁ CHỈ 1TỶ120TR	6.6	126.0	4.0	2.0	Biên Hòa	"☘️☘️ Chính chủ cần bán căn nhà 1 trệt 1 lầu , Thổ Cư 100% , Đường Đồng Khởi, Cây xăng 26
➖ Diện tích sàn : 126m2 ,
➖Nhà vừa xây hoàn thiện 1trệt 1 lầu,3 Phòng Ngủ, 1 Phòng Thờ, 2WC, Phòng Khách, Sân phơi
➖ Đường Trước Nhà 5 mét
➖Đất Thổ cư 100%
➖ Giá : 1ty120 triệu ( Thương Lượng )
☎️☎️ Liên hệ 0961 124 875 Gặp Tài để xem nhà"	False	True	True	Đường Đồng Khởi, Cây xăng 26	Biên Hòa	Đường Đồng Khởi, Cây xăng 26	10.9574128	106.8426871	10.9785436	106.8482549
Bán Nhà Quận Thanh Xuân, ngõ rộng thênh thang,gần phố. 43m x5 tầng MT 5m. 5,x tỷ	1.12	43.0	5.0	4.0	Thanh Xuân	"+ Người quen nhờ bán căn nhà tại Phố Nguyễn Trãi Quận Thanh Xuân, đường trước nhà rộng thênh thang, thoáng mát vô cùng, chủ nhà thiết kế khung cột chắc chắc, cần thận tỉ mỉ. Nay muốn bán về quê với ông bà.
+ Vị trí trung tâm Quận Thanh Xuân. An sinh đỉnh, gần Ngã Tư Sở, Royal City. Y Hà Nội. Thủy Lợi. Khoa Học Tự Nhiên. Khoa Học Xã Hôi Nhân Văn, Học Viện Công Ngệ Bưu Chính Viễn Thông, HV Y Dược Cổ Truyền Việt Nam. trường học các cấp, chợ, ngân hàng, xe buýt, ga tàu...
+ Giao thông thuận tiện kết nối phố : Trường Chinh. Láng, Nguyễn Trãi, Nguyễn Xiển, Khuất Duy Tiến, Đường Vành Đai 3.
+ Sổ đỏ chính chủ sẵn sàng giao dịch.
+ Giá: 5,x tỷ (có thương lượng).
Liên hệ Em Vũ 0333040265 để xem nhà miễn phí, làm việc chính chủ, miễn trung gian."	False	False	True	Phố Nguyễn Trãi, Quận Thanh Xuân	Thanh Xuân	Phố Nguyễn Trãi, Quận Thanh Xuân			20.9935474	105.8062968
Bán nhà 4 tầng full nội thất siêu đẹp Himlam, Hùng Vương, Hồng Bàng, Hải Phòng Lh 0796-336-866	5.27	48.0	4.0	3.0	Hùng Vương, Hồng Bàng, Hải Phòng	"???? Bán nhà 4 tầng full nội thất siêu đẹp Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Himlam, Hùng Vương, Hồng Bàng, Hải Phòng

???? Thông số:
- Diện tích: 48m2.
- Ngang: 4m.
- Hướng: ĐB
- Đường: 10m
- Vỉa hè: 2m

???? Giá: 3,5 tỷ( TT)

✅ Nhà full nội thất cực đẹp, xịn sò Bao gồm đầy đủ điều hoà nóng lạnh giường tủ

✅ Thiết bị điện thông minh điều khiển bằng smartphone

✅ Cấu trúc:
+ Tầng 1: phòng khách, bếp, wc
+ Tầng 2: 2 phòng ngủ, wc
+ Tầng 3: 2 phòng ngủ, wc
+ Tầng 4: phòng thờ, sân phơi

❌ Nhà nằm trong khu phân lô đồng bộ, cơ sở hạ tầng đẹp.

❌ Dân cư đông đúc, dân trí cao

❌ Nói không với ngập lụt

❌ An ninh tuyệt vời

???? Nếu khách hàng vẫn còn băn khoăn chưa biết ở đâu thì hãy đến với Himlam khu đô thị cao cấp Hùng Vương để cảm nhận.

???? Mọi thông tin chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	False	True	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	Hùng Vương, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	20.8758973	106.6379724	20.8711952	106.6411591
Bán nhà 4 tầng mặt ngõ Hồ Sen, Lê Chân, Hải Phòng kinh doanh tốt LH 0796-336-866	3.5	42.0	4.0	3.0	Hồ Sen, Lê Chân, Hải Phòng	"???? Bán nhà mặt ngõ HỒ SEN- Lê Chân- Hải Phòng kinh doanh đủ các thứ trên đời , ô tô 16 chỗ đỗ cửa, ngõ thông, ô tô qua lại tốt.
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Hồ Sen, Lê Chân, Hải Phòng

???? Nhà lô góc ,xây mới 4 tầng mới, chắc chắn, thiết kế hiện đại.
✅Diện tích: 42m 2 ( mặt tiền 4.4m cực đẹp )
????Hướng : Bắc
✅Nhà gồm : phòng khách bếp ,4 ngủ ,3 vệ sinh ,1 p thờ , sân phơi, ban công view thoáng

✅Vị trí đắc địa ,cách mặt đường hồ sen chỉ vài chục mét ,ngõ thông cực sầm uất đông dân, gara ô tô gần ngay nhà.

????Bìa đỏ chính chủ

???? Giá : 4,1 tỷ( có thỏa thuận)

☎️LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	False	True	Hồ Sen, Lê Chân, Hải Phòng	Hồ Sen, Lê Chân, Hải Phòng	Hồ Sen, Lê Chân, Hải Phòng	20.8432426	106.6821165	20.8432426	106.6821165
Bán nhà 4 tầng lô góc đường Đồng Thiện, quận Lê Chân, TP Hải Phòng, 43m2	5800000.0	43.0	3.0	3.0	đường Đồng Thiện, phường Vĩnh Niệm, quận Lê Chân, TP Hải Phòng	"* Nhà 4 tầng lô góc mặt ngõ. Xây năm 2020. Do ít ở nên còn mới 90%
Nhà sạch đẹp, thiết kế hiện đại, công năng sử dụng cao, bố trí các phòng thông thoáng, hợp lý
* Diện tích : 43m2 x 4 tầng, Ngang: 4m
* Ngõ rộng 3.5 m, thẳng tắp
* Kết cấu: phòng khách, phòng thờ, 3 phòng ngủ, phòng ăn, sân phơi, 3 toilet.
* Dân cư văn minh không ồn ào. Giao thông sinh hoạt thuận tiện. Gần Aeon Mall, trường học, chợ …
* Sổ đỏ chính chủ
* Giá: 2.55 tỷ (Có thỏa thuận)"	False	True	True	Đường Đồng Thiện, Phường Lê Chân, TP Hải Phòng	đường Đồng Thiện, phường Vĩnh Niệm, quận Lê Chân, TP Hải Phòng	Đường Đồng Thiện, Phường Lê Chân, TP Hải Phòng	20.8329272	106.6771363	20.8329272	106.6771363
Còn 2 căn nhà phố 100m2 chỉ 750tr/căn sổ hồng riêng 4 phòng ngủ	2.55	100.0	4.0	4.0		"Bán 2 căn nhà phố 100m2 chỉ 750tr/căn sổ hồng riêng 4 phòng ngủ

Diện tích nhà: ngang 5m x dài 20m ( diện tích full 100m2)
Giá 750triệu

Gồm: 1 trệt, 1 lầu, 4 phòng ngủ, 3wc, 1 phòng khách và 1 phòng bếp.Có sân sau.Sân trước rộng 2m5 có thể để xe 4 chỗ, 7 chỗ.
Có tặng giường ,tủ, nệm, máy lạnh , máy năng lượng, rèm cửa….

Vị trí thuận lợi: di chuyển ra chợ Mỹ Hạnh, chợ Nhị Xuân 2km.
- Nhà đường nhựa 7m oto vào tận nơi.
- Nhà vị trí đẹp, thuận tiện mở: VPCT, tiệm tóc, tiệm nail,... hoặc KD mua bán nhỏ tại nhà hoặc cho thuê
- Xung quanh dân cư đông đúc, hàng xóm thân thiện, văn minh.

⚖️Pháp lý: Sổ hồng riêng
Hỗ trợ trả góp không lãi suất hoặc vay ngân hàng
Hỗ trợ xe 7 chỗ đưa rước cho khách không có xe hoặc muốn đi xe oto ( đi không tốn phí)

Liên hệ để biết thông tin chi tiết"	False	False	True							
Cần bán gấp nhà 150m2, ngay ngã 4 Tuần Đậu, Châu Thành, Bến Tre	4.9	150.0	1.0	1.0	Ngã 4 Tuần Đậu, Quốc lộ 60, Hữu Định, Châu Thành, Bến Tre	"Nhà cấp 4 diện tích 150m2
Mặt tiền Quốc lộ 60, xã Hữu Định, Châu Thành, Bến Tre (ngay ngã 4 Tuần Đậu)
Mặt hậu: Hẽm 2m
Mặt bằng trống trải, rộng rãi, thoáng mát.Thuận lợi kinh doanh, mua bán
NHà đang cho thuê 10 triệu đồng/tháng
Khách mua có thể tiếp tục hợp đồng cho thuê
Giá 4.2 tỷ đồng
LH chính chủ: 0917640895/ 0913712195"	False	True	True	Quốc lộ 60, xã Hữu Định, Châu Thành, Bến Tre	Ngã 4 Tuần Đậu, Quốc lộ 60, Hữu Định, Châu Thành, Bến Tre	Quốc lộ 60, xã Hữu Định, Châu Thành, Bến Tre	10.2667393	106.3590945	10.2667393	106.3590945
Bán nhà Cầu Giấy quận Cầu Giấy 30m2 x 5T chỉ 3,15 tỷ	4.2	30.0	3.0	4.0	ngõ 79 đường Cầu Giấy quận Cầu Giấy Hà Nội	"- Cần bán gấp căn nhà trong ngõ 79 đường Cầu Giấy quận Cầu Giấy Hà Nội
- diện tích 30m2 mặt tiền 3m
- vị trí nhà cách đường Cầu Giấy 100m, ngõ 79 kinh doanh sầm uất
- thiết kế 5 tầng, cầu thang cuối, 3 PN, 4 WC
- sổ đỏ vuông vắn chính chủ giao dịch ngay
- Giá thương lượng: 3,15 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	đường Cầu Giấy, ngõ 79, quận Cầu Giấy, Hà Nội	ngõ 79 đường Cầu Giấy quận Cầu Giấy Hà Nội	đường Cầu Giấy, ngõ 79, quận Cầu Giấy, Hà Nội	21.0291345	105.7989049	21.0334093	105.7977605
Linh Xuân HXT,1 trệt, 2 lầu, 6om2, cách MTĐ 50m, hoàn công chỉ nhỉnh 5 tỷ Thủ Đức	3.15	60.0				"Linh Xuân HXT,1 trệt, 2 lầu, 6om2, cách MTĐ 50m, hoàn công chỉ nhỉnh 5 tỷ Thủ Đức
+ Kết cấu nhà 3 tầng nhà mới 5 pn, 3 wc , phòng bếp, phòng thờ , ban công thông thoáng
+ Hẻm ô tô 5m ô tô ra vào tự do. Giao thông liên kết đi lại dễ dàng, thảng trục ra QL 1K đi tứ hướng
+ Khu vực an ninh tốt, nhà cao tầng đồng bộ ,hàng xóm thân thiện, nhiều tiện ích xung quanh mua sắm trong vòng bán kính 500m
+ Pháp lý chuẩn , hoàn công đầy đủ , công chứng ngay
+ Giá chào thương lượng chỉ 5xxx tỷ
Liên hệ Mr Ảnh 0905238089 Nhà ngon, giá rẻ Thủ Đức."	True	False	True	Linh Xuân HXT, Thủ Đức	Linh Xuân HXT, Thủ Đức	Linh Xuân HXT, Thủ Đức	10.8804079	106.773595	10.8804079	106.773595
Nhà mặt tiền kinh doanh 5 tầng, ô tô đỗ cửa Nguyễn Hồng Đào, 5.5 tỷ	5350000.0	39.0	3.0	4.0	Nguyễn Hồng Đào, P.14, Tân Bình	Nhà 5 tầng đúc kiên cố, gồm 3 phòng ngủ, 4WC, sân thượng. Hẻm nhựa 1 trục 7m, lề đường hơn 1m, gần mặt tiền đường Nguyễn Hồng Đào. Vị trí trung tâm Bàu Cát, dịch vụ tiện ích xung quanh đầy đủ. Nhà tiện kinh doanh, mở công ty, cho thuê. Sổ chính chủ lâu năm. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	False	True	True	đường Nguyễn Hồng Đào, Bàu Cát	Nguyễn Hồng Đào, P.14, Tân Bình	đường Nguyễn Hồng Đào, Bàu Cát	10.7937408	106.6423863	10.7926362	106.6419088
Hxh 16m Nguyễn Cửu Vân 5x9 7.2 tỷ P17 Bình Thạnh	5.5	45.0	3.0	2.0		"Hxh 16m Nguyễn Cửu Vân 5x9 7.2 tỷ P17 Bình thạnh

+ 1 trệt 1 lầu với 3 phòng ngủ, 2wc sát mặt tiền
+ Kế Quận 1, Điện Biên Phủ, Phan Văn Hân, khu văn phòng, kinh doanh
+ Pháp lý chuẩn chỉnh, sang tên ngay
+ An ninh dân trí cao, Quận 1 sẽ sáp nhập"	False	False	True	đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh	đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh	đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh	10.7958474	106.7068493	10.7958474	106.7068493
Hxh Nguyễn Xí 3 lầu 4,5x10 6.1 tỷ P13 Bình Thạnh	7.2	45.0	3.0	3.0		"HẺM RỘNG 6M - XE HƠI NGỦ TRONG NHÀ
4,5x10 Hxh Nguyễn Xí 3 lầu 6.1 tỷ Phường 13 Bình Thạnh

+ 1 trệt, 1 lửng, 2 lầu, 3 phòng ngủ, 3wc đẹp kiên cố
+ sổ đẹp, hoàn công đủ, an ninh, dân trí cao
+ Ra Phạm Văn Đồng, Nơ Trang Long, bến xe Miền Đông"	True	False	True	Hxh Nguyễn Xí, Phường 13, Quận Bình Thạnh	Hxh Nguyễn Xí, Phường 13, Quận Bình Thạnh	Hxh Nguyễn Xí, Phường 13, Quận Bình Thạnh	10.8200411	106.7039308	10.8200411	106.7039308
Bán biệt thự 4 tầng siêu đẹp khu Vip 97 Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng	6.1	78.0	4.0	4.0	Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng	"???? Chào bán căn biệt thự 4 tầng khu Vip 97 Bạch Đằng - Hạ Lý - Hồng Bàng, Hải Phòng????????????
????LH Mrs Tâm: 0796-336-866
Địa chỉ: 97 Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng
78,8m2- Ngang: 7,5m- 13,5 tỷ

KHẲNG ĐỊNH ĐẲNG CẤP

???? Nhà Villa 4 tầng có gara do kỹ sư Nhật Bản thiết kế. Chủ rất cẩn thận nên chất lượng nhà khách hàng hoàn toàn yên tâm.

???? Chủ nhà tặng lại nội thất và đồ gắn tường.

???? Bìa đỏ chính chủ 2 quyền sang tên trong 1 nốt nhạc.

???? Diện tích 78,8m - mặt tiền 7,5m rộng rãi.

???? Cấu trúc: Nhà xây 4 tầng: Phòng khách, Bếp, 4 phòng ngủ - 4 vệ sinh - gara. Đặc biệt có phòng thể dục, có gác xép có thể làm kho. Ngoại thất đẹp, nội thất xịn xò.

???? Giá công khai: 13,5 tỷ. Khách thiện chí làm việc trực tiếp chủ nhà.

???? Thông tin chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	True	True	đường 97 Bạch Đằng, Phường Hạ Lý, Quận Hồng Bàng, Hải Phòng	Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng	đường 97 Bạch Đằng, Phường Hạ Lý, Quận Hồng Bàng, Hải Phòng	20.8617687	106.6735953	20.8613567	106.6721396
BIỆT THỰ MINI NGUYỄN VĂN QUỲ - NGAY 4.7M - PHÚ THUẬN - QUẬN 7 - SỔ VUÔNG VỨC	2.0	71.0	3.0			"BIỆT THỰ MINI NGUYỄN VĂN QUỲ - NGAY 4.7M - PHÚ THUẬN - QUẬN 7 - SỔ VUÔNG VỨC

???? Kết cấu: 1 trệt 1 lửng 2pn gồm 1pn ở tầng trệt, 2wc, sân trước nhà rộng thoáng mát, có hiên sau nhà có sân phơi quần áo.
???? Shr, vuông vức, công chứng ngay.
???? Vị trí: gần chợ, ủy ban ngay đầu hẻm, Khu vực an ninh, Trung tâm quận 7, đi chuyển qua Phú Mỹ Hưng 4 phút đi xe, cafe quán ăn khu vực kinh doanh đông đúc. Nằm cạnh Khu biệt thự Jamona City Căn Hộ Jamona và căn hộ cao cấp Sunshine Diamond River, Babylon Tower.
????Nhà hẻm cụt yên tĩnh và an ninh, kế nhà tổ trưởng khu phố.
????Sau nhà bãi xe ôtô, nên có thể mở cửa sau và xe đỗ ngay sau nhà.

+ Nhà có 3 phòng ngủ có ban công thoáng mát trồng hoa giải trí, phòng thở, sân phơi, sân thượng, phòng bếp và phòng khách rộng rãi thoáng mát.

+ Pháp lý chuẩn công chứng nhanh."	False	False	True	Nguyễn Văn Quy, Phường Phú Thuận, Quận 7	Nguyễn Văn Quy, Phường Phú Thuận, Quận 7	Nguyễn Văn Quy, Phường Phú Thuận, Quận 7	10.7403794	106.7360927	10.7403794	106.7360927
Bán nhà 5 Tầng, HXH, 4x16, Gần Phạm Văn Chiêu, Quang Trung Gò Vấp, Giá 6.x tỷ	4.85	62.0			QUANG TRUNG GÒ VẤP	"Bán nhà 5 Tầng, HXH, 4x16, Gần Phạm Văn Chiêu, Quang Trung Gò Vấp, Giá 6.x tỷ
Bán nhà 5 Tầng, HXH, 4x16, Gần Phạm Văn Chiêu, Quang Trung Gò Vấp, Giá 6.x tỷ
Bán nhà 5 Tầng, HXH, 4x16, Gần Phạm Văn Chiêu, Quang Trung Gò Vấp, Giá 6.x tỷ
LIÊN HỆ: 0765780836"	False	False	True	đường Phạm Văn Chiêu, Phường Quang Trung, Quận Gò Vấp	QUANG TRUNG GÒ VẤP	đường Phạm Văn Chiêu, Phường Quang Trung, Quận Gò Vấp	10.8372182	106.6554915	10.8501221	106.6524088
Huỳnh Thúc Kháng, Đống Đa – Ô Tô Vào Nhà, Ngõ Thông, 40M2, Phân Lô – 9.7 Tỷ	6980000000.0	40.0	4.0	4.0		"Huỳnh Thúc Kháng, Đống Đa – Ô Tô Vào Nhà, Ngõ Thông, 40M2, Phân Lô – 9.7 Tỷ
Vị trí cực đẹp, phân lô ô tô chạy quanh khu. Đường phố thông thoáng, ô tô vào nhà.
Nhà thiết kế 5 tầng, đầy đủ công năng, 4 PN, Gara ô tô, WC,…
Sổ đỏ chính chủ, vuông vắn – Giá 9.7 Tỷ (Có thương lượng).
LH: 0825420555 (Zalo)"	True	False	True	Huỳnh Thúc Kháng, Đống Đa	Huỳnh Thúc Kháng, Đống Đa	Huỳnh Thúc Kháng, Đống Đa	21.0199666	105.8081833	21.0199666	105.8081833
MẶT TIỀN CỰC ĐỈNH TRUNG TÂM QUẬN 7 NGANG 4M VỈA HÈ RỘNG - NGAY NGÃ TƯ ĐIỆN MÁY XANH HUỲNH TẤN PHÁT - 3 LẦU MỚI ĐẸP CÓ THANG MÁY KINH DOANH & LÀM VP CÔNG TY	9.7	40.0	4.0		Nguyễn Văn Quỳ, Phú Thuận, Quận 7	"MẶT TIỀN CỰC ĐỈNH TRUNG TÂM QUẬN 7 NGANG 4M VỈA HÈ RỘNG - NGAY NGÃ TƯ ĐIỆN MÁY XANH HUỲNH TẤN PHÁT - 3 LẦU MỚI ĐẸP CÓ THANG MÁY KINH DOANH & LÀM VP CÔNG TY

???? 1 căn mặt tiền duy nhất trong tầm giá trung tâm Quận 7.
+ Vị trí mặt tiền rất đẹp quá phù hợp để ở, kinh doanh hay mở văn phòng Cty...
+ Nhà mới keng 3 lầu xây dựng vật liệu cao cấp, có thang máy xịn, 3 phòng lớn thông sàn khép kín, cửa cuốn tự động.
+ Pháp lý chuẩn, sổ vuông vức A4 không lộ giới, đã hoàn công."	False	False	True	Trung tâm Quận 7	Nguyễn Văn Quỳ, Phú Thuận, Quận 7	Trung tâm Quận 7	10.7403794	106.7360927	10.7340344	106.7215787
Khu Vip Bàu Cát Tân Bình, hẻm xe hơi quay đầu, 5 tầng, giá nhỉnh 5 tỷ.	10.8					"Khu Vip Bàu Cát Tân Bình, hẻm xe hơi quay đầu, 5 tầng, giá nhỉnh 5 tỷ.
* Diện tích: 31m2. Sân thượng rộng, thoáng, trồng cây xanh cực thích.
* Nhà chính chủ lâu năm, vài thùng sơn tô lại nhà bao đẹp, sang chảnh.
* Hẻm 1 trục, xe hơi quay đầu. Hàng xóm toàn là nhà cao tầng.
* Khách ưng, trả là trúng, ở là sướng.
Giá 5.5 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Khu Vip Bàu Cát, Quận Tân Bình	Khu Vip Bàu Cát, Quận Tân Bình	Khu Vip Bàu Cát, Quận Tân Bình	10.7918013	106.6439464	10.7918013	106.6439464
BÁN NHANH NHÀ QUAN NHÂN #QUẬNTHANHXUÂN, NGÕ THÔNG TỨ TUNG, BA GÁC TRÁNH XE MÁY, 54M2, 4 TẦNG CHỈ 4.45 TỈ	5.5	54.0				"BÁN NHANH NHÀ QUAN NHÂN #QUẬNTHANHXUÂN, NGÕ THÔNG TỨ TUNG, BA GÁC TRÁNH XE MÁY, 54M2, 4 TẦNG CHỈ 4.45 TỈ
Nhà chủ xây dựng 4 tầng khung cột chắc chắn, nhà còn rất mới khách mua về chỉ việc ở luôn.
Tầng 1 phòng khách + bếp + WC, có chỗ để xe bên ngoài sân rất tiện.
Tầng 2+3 tổng 4 phòng ngủ + WC
Tầng 4, 1 phòng ngủ + phòng thờ + Sân phơi
Chủ nhà bán đi đã mua được nhà to hơn nên cần bán gấp.
Sổ đỏ chính chủ
Liên hệ em Hồng 0387627698 để được xem nhà trực tiếp"	True	True	True	Ngõ Thông Tứ Tùng, Quận Thanh Xuân	Ngõ Thông Tứ Tùng, Quận Thanh Xuân	Ngõ Thông Tứ Tùng, Quận Thanh Xuân	20.9959819	105.8097244	20.9959819	105.8097244
Mặt tiền kinh doanh Chợ Tân Bình, 5 tầng, 100m2 ngang 5m.	4.45					"Gấp bán! Ngộp bank 19 tỷ. Giá bán bằng Ngân hàng định giá.
Mặt tiền kinh doanh Chợ Tân Bình, 5 tầng, 100m2 ngang 5m.
*Nhà 4 tầng 4 phòng ngủ khép kín, sân thượng rộng thoáng.
* Sổ nở hậu đẹp, hoàn công đủ, pháp lý rõ ràng.
* Khách ưng chốt ngay. Chủ bán liền tay. Nhà mới ở ngay. Hạnh phúc lắm thay!
Giá 24 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	True	True	Mặt tiền kinh doanh Chợ Tân Bình, Quận ?	Mặt tiền kinh doanh Chợ Tân Bình, Quận ?	Mặt tiền kinh doanh Chợ Tân Bình, Quận ?	10.7861046	106.653277	10.7861046	106.653277
BÁN ĐẤT NỞ HẬU KIỆT Ô TÔ ĐƯỜNG NGUYỄN HUY TƯỞNG GẦN BẾN XE TRUNG TÂM ĐÀ NẴNG	24.0	70.0			Thành phố Đà Nẵng	"Diện tích: 70m2 (nở hậu)
Giá bán: Nhỉnh 1 tỷ (có thương lượng cho khách hàng thiện chí)
Vị trí: Kiệt ô tô đường Nguyễn Huy Tưởng, quân Liên Chiểu, thành phố Đà Nẵng
Tiện ích xung quanh: Gần bến xe trung tâm Đà Nẵng, gần trường học, bệnh viện, siêu thị, chợ, nhà hàng, quán cafe,...
Mô tả chi tiết:

Đất nền vuông vắn, không bị lỗi phong thủy, nở hậu rất đẹp.
Kiệt oto rộng rãi, thông thoáng, cách đường chính khoảng 30m, ra bến xe trung tâm Đà Nẵng chỉ vài phút đi bộ.
Khu vực dân cư đông đúc, an ninh tốt.
Rất phù hợp để định cư, kinh doanh hoặc đầu tư sinh lời.
Liên hệ ngay để được tư vấn và xem đất trực tiếp: [Mr.Sơn/0919051718]. Chân thành cảm ơn!"	False	False	True	kiệt ô tô đường Nguyễn Huy Tưởng, quận Liên Chiểu, thành phố Đà Nẵng	Thành phố Đà Nẵng	kiệt ô tô đường Nguyễn Huy Tưởng, quận Liên Chiểu, thành phố Đà Nẵng	16.0544068	108.2021667	16.0519609	108.1698658
