Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
chính chủ cần bán căn góc 3 mặt tiền hướng nam view công viên tại centa city từ sơn	6.5	https://batdongsan.vn/chinh-chu-can-ban-can-goc-3-mat-tien-huong-nam-view-cong-vien-tai-centa-city-tu-son-r260069	90.0				"hàng hiếm nhất khu chỉ có duy nhất 1 căn - vị trí đẹp - giá rẻ hơn thị trường 1 tỷ
- gần đường cao tốc hn - bg
- tiện ích xung quanh đầy đủ bán kính 2km
- nhà vào hoàn thiện ở ngay
- đường rộng thênh thang
- nhà sẵn 3 tầng : diện tích đất : 90m2 - mt : 6m , nằm trong khu đô thị xanh đẳng cấp singapore
- khu đông dân cư , vài bước chân sang đất hà nội
- gần quỹ đất xây dựng trường học quốc tế .
mật độ phủ xanh 70%
giá : 6 tỷ 499
đường : 13,5m"	False	False	True	False	3.0	Centa City, Từ Sơn	Centa City, Từ Sơn	Centa City, Từ Sơn	270.0
bán nhà mặt phố cổ linh, thạch bàn, long biên 33m², mt 4,2m giá 11 tỷ.	11.0	https://batdongsan.vn/ban-nha-mat-pho-co-linh-thach-ban-long-bien-33m-mt-42m-gia-11-ty-r260064	33.0	4.0	4.0	Cổ Linh	"bán nhà mặt phố cổ linh, thạch bàn, long biên 33m², mt 4,2m giá 11 tỷ.

- vỉa hè kinh doanh sầm uất - thang máy - nhà mới đẹp - tặng nội thất xịn.

- cổ linh là đường 2 chiều rộng 40m, trục ngang huyết mạch lớn nhất quận long biên, kết nối giao thông với nhiều tỉnh thành.

- giá đẹp như nhà mặt ngõ, trước nhà vỉa hè rộng thênh thang, xe dừng đỗ ngày đêm, kinh doanh buôn bán sầm uất, cho thuê 40tr/tháng.

- nhà diện tích sổ 31m², diện tích xây dựng 34m², mặt tiền 4,2m. hiện trạng có nhà 6 tầng thang máy rất mới, thiết kế hiện đại, thông sàn các tầng, thuận tiện cả cho việc ở, kinh doanh, cho thuê.

+ sổ đỏ vuông đẹp, sẵn sàng giao dịch ngay.

xem nhà gọi tùng: 0982 727 262 (miễn môi giới)"	True	False	True	True	6.0	đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên	Cổ Linh	đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên	198.0
$hot hot: bán nhà cấp 4 quận hai bà trưng,hà nội:lô góc-3 thoáng-ngõ rộng,thông-gần phố-kinh doanh	4.3	https://batdongsan.vn/hot-hot-ban-nha-cap-4-quan-hai-ba-trungha-noilo-goc-3-thoang-ngo-rongthong-gan-pho-kinh-doanh-r260063	54.0			Ngõ 105 phố Bạch Mai, Hai Bà Trưng, Hà Nội	"+ bán nhà ngõ 105 bạch mai - đất vàng: lô góc - ngõ to thông tứ tung -kinh doanh nhỏ - 100m ra phố bạch mai, trần khát chân, võ thị sáu. chỉ 79tr/m2

+ vị trí đẹp, sáng, thoáng. nhà mặt ngõ rộng, sạch. đối diện nhà văn hóa, giao thông khắp nơi đều thuận tiện. gần ngã tư phố huế-đại cồ việt, lên phố phút chốc

+ xung quanh tiện ích vô vàn: gần chợ, trường học, công viên. bệnh viện. gần các trường đại học lớn: kinh tế qd, bách khoa, xây dựng

+ diện tích 53.8m2, mặt tiền rộng 3.7m. nhà cấp 4 chủ để ở tạm. khách mua về xây mới vừa ở vừa kinh doanh hay cho thuê… rất phù hợp

+ sổ đỏ chính chủ, sẵn sàng giao dịch

$$ giá 4,3tỷ+ thương lượng

lh: mr phạm bình_ chuyên nhà hn- 0988 496 967"	False	False	True	True	2.0	ngõ 105 Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Ngõ 105 phố Bạch Mai, Hai Bà Trưng, Hà Nội	ngõ 105 Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	108.0
mặt tiền bình thạnh tiện kinh doanh 73m2, btct giá chốt bất ngờ	11.4	https://batdongsan.vn/mat-tien-binh-thanh-tien-kinh-doanh-73m2-btct-gia-chot-bat-ngo-r260062	73.0	3.0	2.0	Bình Thanh, Hồ Chí Minh	"mặt tiền đường kinh doanh,..ngay ngã 3 phan văn trị, vị trí quá đẹp để kinh doanh.
- địa chỉ trần quý cáp,phường 11,bình thạnh.
- dt 73m2 (3.8mx19mx2tầng)
- giá 11ty4 thương lượng
- lh tâm 0815813400 để xem nhà
+ nhà 1 trệt, lầu, ban công trước gồm 3 phòng ngủ, 2 vệ sinh. nhà đúc btct chắc chắn, mua về ở ngay.
+ mặt tiền đường kinh doanh mọi nghành nghề, gần phạm văn đồng, đi lại qua các quận thuận tiện.
phuoc"	False	False	False	True	2.0	đường Trần Quý Cáp, Phường 11, Quận Bình Thạnh	Bình Thanh, Hồ Chí Minh	đường Trần Quý Cáp, Phường 11, Quận Bình Thạnh	146.0
nhỉnh 4 tỷ ô tô vào nhà - hiếm có 1 - 0 - 2. nhanh tay thì còn chậm tay sẽ mất.	4.4	https://batdongsan.vn/nhinh-4-ty-o-to-vao-nha-hiem-co-1-0-2-nhanh-tay-thi-con-cham-tay-se-mat-r260061	34.0	3.0	3.0		"kết cấu:
+ trệt thông suốt, bếp, quầy bar và wc, căn góc thoáng mát có cửa sổ hông.
+ lầu 1 thông suốt, wc và ban công quanh nhà, rất thoáng.
+ lững có 1 phòng ngủ rộng và wc khép kín.

- vị trí:
+ hẻm ô tô thông khắp ngã, ô tô ngủ trong nhà vô tư, nhà ngay gần đường lớn quang trung, tuy 2 sẹt nhưng rất gần, ô tô chạy vòng vòng.

- tiện ích:
+ ngay gần ubnd quận, trường học các cấp, tôn giáo ( có nhà thờ và chùa ), bệnh viện, chợ truyền thống và cửa hàng tiện lợi, tttm kế bên có corpmart, vincom, lotte…khu vực kinh doanh sầm uất, 10 phút ra sân bay tân sơn nhất, 15 phút vào trung tâm sài thành…

- thông tin liên quan:
+ nhà cũ thuận sửa chữa hoặc xây mới.
+ sổ hồng chính chủ, công nhận đủ, hoàn công đầy đủ, sổ nở hậu tài lộc, sổ hồng đang ở nhà công chứng mua bán 30s."	True	False	True	False	2.2	đường Quang Trung	đường Quang Trung	đường Quang Trung	74.80000000000001
bán nhà 2 mặt hẻm 4 tầng đất thánh tân bình tặng nội thất giá chỉ 2tỷ	2.8	https://batdongsan.vn/ban-nha-2-mat-hem-4-tang-dat-thanh-tan-binh-tang-noi-that-gia-chi-2ty-r260051	20.0	3.0		Thành phố Hồ Chí Minh	"( 901 ) tân bình - đất thánh - 4 tầng bê tông mới đẹp - 3 phòng ngủ - full nội thất - giá chỉ 2tỷ
???? nhà 1 trệt 2 lầu 1 lửng , 3 phòng ngủ, 3 vệ sinh, phòng khách, khu bếp ban công rộng thoáng.
???? nhà đầy đủ nội thất máy lạnh, tủ bếp, máy giặt, giường tủ,…
???? nhà 2 mặt tiền thoáng mát, hẻm ba gác, khu vực đất thánh - bắc hải hiếm nhà bán
???? vị trí khu nhà cao tầng dân trí, thông nhiều hẻm nhiều nơi, thuận tiện đi lại.
???? liên hệ : 089.930.6823"	False	False	False	True	4.0	đất Thánh, Quận Tân Bình	Thành phố Hồ Chí Minh	đất Thánh, Quận Tân Bình	80.0
lạc long quân, p10 tân bình, đường trước nhà 6m, 48m2 giá 5.7 tỷ. oanh 0931296366.	5.7	https://batdongsan.vn/lac-long-quan-p10-tan-binh-duong-truoc-nha-6m-48m2-gia-57-ty-oanh-0931296366-r260050	48.0	2.0	2.0		"lạc long quân, p10 tân bình, đường trước nhà 6m, 48m2 giá 5.7 tỷ. oanh 0931296366.
* diện tích: 4 x 12.
* 2 tầng: trệt và lầu; 2pn 2wc.
* hẻm xe 1 tấn chở hàng đến trước nhà.
* giáp quận 10, 11. gần trường học, chợ.
* sổ vuông a4, pháp lý chuẩn."	False	False	True	False	2.0	đường Lạc Long Quân, Phường 10, Quận Tân Bình	đường Lạc Long Quân, Phường 10, Quận Tân Bình	đường Lạc Long Quân, Phường 10, Quận Tân Bình	96.0
xuân diệu, p4 tân bình - ba gác thông - sổ nở hậu - đang cho thuê - chỉ 3.9 tỷ. oanh 0931296366	3.9	https://batdongsan.vn/xuan-dieu-p4-tan-binh-ba-gac-thong-so-no-hau-dang-cho-thue-chi-39-ty-oanh-0931296366-r260049	26.0	2.0	2.0		"xuân diệu, p4 tân bình - ba gác thông - sổ nở hậu - đang cho thuê - chỉ 3.9 tỷ. oanh 0931296366
* dt: 5 x 6.
* 1 trệt 2 lầu đúc btct: 2pn, 2wc.
* tiện ích: gần siêu thị, trường học, sát sân bay tân sơn nhất.
+ sổ nở hậu, công chứng sang tên ngay, tặng full nội thất."	False	True	True	False	2.8	xuân diệu, Phường 4, Quận Tân Bình	xuân diệu, Phường 4, Quận Tân Bình	xuân diệu, Phường 4, Quận Tân Bình	72.8
mặt tiền đường số 9 phường 9 gò vấp, 64m2, 2 tầng chỉ 7.5 tỷ	7.5	https://batdongsan.vn/mat-tien-duong-so-9-phuong-9-go-vap-64m2-2-tang-chi-75-ty-r260046	64.0	2.0	2.0	Đường Số 9	"ms 2723
* vị trí: mặt tiền đường số 9 phường 9 gò vấp.
• diện tích 64m2, công nhận 48m2, ngang 4m vuông vức không lỗi phong thủy.
• kết cấu 1 trệt 1 lầu, gồm sân thượng, 2 phòng ngủ, 2 wc, phòng khách, nhà bếp, đầy đủ công năng.
* phù hợp vừa ở vừa kinh doanh, cho thuê làm văn phòng, mở shop…
* pháp lý chuẩn, công chứng ngay."	False	False	False	True	2.0	đường số 9, Phường 9, Quận Gò Vấp	Đường Số 9	đường số 9, Phường 9, Quận Gò Vấp	128.0
gò vấp hxh đường số 3 phường 9, chdv 18 phòng, 115m2, 5 tầng chỉ 15 tỷ	15.0	https://batdongsan.vn/go-vap-hxh-duong-so-3-phuong-9-chdv-18-phong-115m2-5-tang-chi-15-ty-r260045	115.0	18.0	19.0	Đường Số 3	"ms 2823
* vị trí: hẻm xe hơi 1 sẹc đường số 3 phường 9 gò vấp
* diện tích 115m2, ngang 4.6m, nở hậu, dài 23.5m. thiết kế: 1 hầm, 1 lửng, 4 lầu gồm 18 phòng dịch vụ cao cấp khép kín , mỗi phòng được trang bị đầy đủ nội thất, doanh thu khoảng 110 triệu/tháng.
• thang máy 11 người rộng rãi.
• hầm để xe có sức chứa hơn 50 xe máy.
• hẻm xe hơi tránh rộng hơn 6m, thông nhiều ngã.
• gần chợ, siêu thị, ubnd, …"	True	True	True	False	15.4	đường số 3, Phường 9, Quận Gò Vấp	Đường Số 3	đường số 3, Phường 9, Quận Gò Vấp	1771.0
shophouse 4 tầng vừa ở vừa kinh ngay giao lộ 100m võ nguyên giáp và tố hữu huế	1.7	https://batdongsan.vn/shophouse-4-tang-vua-o-vua-kinh-ngay-giao-lo-100m-vo-nguyen-giap-va-to-huu-hue-r260041	273.0			Đường Tố Hữu, phường An Đông	"độc quyền #3_suất_ng_oại_giao nhà kinh doanh toyota vip nhất tp huế #đã_có_sổ ????
⚡️đang cho thuê 40tr/th, gi.á nội bộ lời ngay 500tr⚡️
----------------------
tâm điểm giao thương ngay kđt đẳng cấp nhất huế, liền kề đại siêu thị aeon mall, tuyến đường liên chuỗi thương mại sầm uất bậc nhất.
thuận tiện mở rộng mặt bằng kinh doanh, phòng khám, chuỗi thương hiệu my k.ingdoms, jo.libee, mini mart,...
1300 cư dân khách hàng tiềm năng & các kđt lân cận
sở hữu kinh doanh ngay chỉ với #2tỷ3
lợi nhuận cho thuê 35-40tr/tháng, c.am kết hỗ trợ vận hành
đã có sổ hồng lâu dài
thanh toán dài hạn, ngân hàng hỗ trợ vay 70%
----------------------
#shophouse #phu_my_an #toyota #shophouse_toyota #shophouse_phu_my_an #nera_garden #nera_garden #neragarden #shophouse_khối_đế #mặt_bằng_kinh_doanh #mặt_tiền_kinh_doanh #mặttiềnkinhdoanh"	False	True	True	False	4.0	giao lộ 100m võ nguyên giáp và tố hữu, Huế	Đường Tố Hữu, phường An Đông	giao lộ 100m võ nguyên giáp và tố hữu, Huế	1092.0
nhà hoàng hoa thám, bình thạnh, 3pn btct, chủ thiện chí bán	5.7	https://batdongsan.vn/nha-hoang-hoa-tham-binh-thanh-3pn-btct-chu-thien-chi-ban-r260028	56.0	3.0	3.0	Bình Thanh, Hồ Chí Minh	"- nhà bán hoàng hoa thám, phường 7, bình thạnh.
- dt 50m2/56m2 (4.1mx13.6m)
- giá 5.7 tỷ
+ nhà 1t, 1l đúc btct có 3pn, 3wc.
+ hẻm sạch sẽ, an ninh, vài bước ra ô tô, gần mặt tiền.
+ đất ở dân cư hiện hữu, 1 xíu lộ giới, chủ thiện chí bán.
+ hàng xóm nhà cao tầng, thân thiện, dân trí, tiện ích đầy đủ.
+ sổ hồng riêng, pháp lý chuẩn, hoàn công đầy đủ, công chứng trong ngày.
thanhhai"	True	False	True	True	2.0	Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh	Bình Thanh, Hồ Chí Minh	Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh	112.0
nhà xe hơi thông nguyễn văn quá - đông hưng thuận - quận 12 - gấp bán chỉ 3 tỷ.	3.0	https://batdongsan.vn/nha-xe-hoi-thong-nguyen-van-qua-dong-hung-thuan-quan-12-gap-ban-chi-3-ty-r260025	40.0	2.0	1.0	Nguyễn Văn Quá - Đông Hưng Thuận - Quận 12	"nhà xe hơi thông nguyễn văn quá - đông hưng thuận - quận 12 - gấp bán chỉ 3 tỷ.

nguyễn văn quá - đông hưng thuận - quận 12 - gần công viên cây sọp.
- hẻm 5 mét rộng rãi, thông tứ tung.
- gần mặt tiền đường.
- vị trí quá đẹp để ở hoặc khai thác dòng tiền cho thuê.
- sổ hồng riêng, mua bán công chứng nhanh.
- 0974642818 - gặp tươi xem nhà , xem sổ ngay."	True	True	False	True	1.0	Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12	Nguyễn Văn Quá - Đông Hưng Thuận - Quận 12	Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12	40.0
3 tầng đúc btct sổ vuông q1 xa hoa chỉ 3 tỷ 8	3.8	https://batdongsan.vn/3-tang-duc-btct-so-vuong-q1-xa-hoa-chi-3-ty-8-r260023	29.0				"hàng nóng quận 1 - 3 tầng btct 4pn - 29m ngang 3m sổ a4 - chỉ 3.8 tỷ

???????? mô tả:
- kết cấu btct 3 tầng 4pn 3wc.
- vị trí trung tâm quận 1, tiện ích không thiếu gì.
- pháp lý sạch sẽ, sổ vuông vức, hoàn công đủ.
- ngân hàng định giá 4.2 tỷ, chủ bán chỉ 3 tỷ 8.

liên hệ 0906 932696 gặp mr kiều"	False	False	True	False	3.0	quận 1	quận 1	quận 1	87.0
mặt tiền kinh doanh bình thạnh chỉ 6.4 tỷ thương lượng, 4pn btct	6.4	https://batdongsan.vn/mat-tien-kinh-doanh-binh-thanh-chi-64-ty-thuong-luong-4pn-btct-r260020	40.0	4.0	3.0	Bình Thanh, Hồ Chí Minh	"- mặt tiền kinh doanh lê trực, phường 7, bình thạnh.
- dt 40m2 (3.1mx13mx3 tầng)
- giá 6.4 tỷ thương lượng
- lh tâm 0815813400 để xem nhà
+ nhà xây kiên cố. btct. 4pn có thể thiết kế thành 5pn.
+ nhà chủ ở lâu khách mua có thể xây thành căn hộ dịch vụ. hoặc sơn lại là đẹp như mới.
+ thông ra hoàng hoa thám, ngã tư lê quang định, nguyễn văn đậu.
+ sổ hồng pháp lý chuẩn, hoàn công đủ. sang tên công chứng ngay.
vinhhuy"	False	False	False	True	3.8	mặt tiền Lê Trực, Phường 7, Quận Bình Thạnh	Bình Thanh, Hồ Chí Minh	mặt tiền Lê Trực, Phường 7, Quận Bình Thạnh	152.0
smarthome 2 tầng 3,5x11 quang trung p10 gò vấp	3.7	https://batdongsan.vn/smarthome-2-tang-35x11-quang-trung-p10-go-vap-r260018	38.0	2.0	2.0		"tặng nt,smarthome 79tr đang sử dụng

smarthome 2 tầng 3,5x11 quang trung phường 10 gò vấp
+ trung tâm, ngay big c, vincom quang trung
+ 2 tầng kiến cố btct, 2pn 2wc sạch đẹp
+ nhà đã lắp smarthome, camere... 3,7 tỷ"	False	False	True	False	2.0	quang trung, Phường 10, Quận Gò Vấp	quang trung, Phường 10, Quận Gò Vấp	quang trung, Phường 10, Quận Gò Vấp	76.0
4 tầng đúc btct hẻm xe tải thông cmt8 q10 chỉ 5 tỷ 850	5.85	https://batdongsan.vn/4-tang-duc-btct-hem-xe-tai-thong-cmt8-q10-chi-5-ty-850-r260016	29.0	4.0	3.0		"????️????️????️ mặt tiền hẻm cmt8 - kd sầm uất q.10 - thông số đẹp nở hậu tài lộc - 4 tầng btct - 4pn - xe tải thông - chỉ 5 tỷ 850 - cực hiếm ????????????

mô tả:

???? diện tích: 29m2 ( 3.7m x 7.8m) nở hậu tài lộc.

???? kết cấu: 1 trệt 3 lầu. sân thượng. 4pn.

???? xe tải thông, mặt tiền hẻm kd sầm uất.

???? hàng hiếm, chủ thiện chí bán.

???? sổ đẹp nở hậu tài lộc, hoàn công đủ, công chứng ngay.

liên hệ 0906 932696 gặp mr kiều"	False	False	True	True	4.0	hẻm CMT8, Quận 10	hẻm CMT8, Quận 10	hẻm CMT8, Quận 10	116.0
hẻm 10m nguyễn hữu cảnh 5,8x21 p22 bình thạnh	21.0	https://batdongsan.vn/hem-10m-nguyen-huu-canh-58x21-p22-binh-thanh-r260013	122.0	4.0	5.0		"đối diện landmark 81- sát quận 1- khu vip nguyễn hữu cảnh- chính chủ

hẻm 10m nguyễn hữu cảnh 5,8x21 p22 bình thạnh,

+ 1 trệt , 2 lầu, sân thượng: tổng 4 phòng ngủ, 5 wc, 21 tỷ
+ tiện xây mới căn hộ dịch vụ, hoặc xây khách sạn, hẻm 10m thông
+ 2 bước chân qua landmark 81, sát quận 1, vị trí đắc địa, 2 mặt tiền"	False	False	True	True	3.6	hẻm Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	hẻm Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	hẻm Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	439.2
gấp bán nhà hẻm xe hơi lt-60 m2-tân chánh hiệp-quận 12-chỉ nhỉnh 3 tỷ.	3.3	https://batdongsan.vn/gap-ban-nha-hem-xe-hoi-lt-60-m2-tan-chanh-hiep-quan-12-chi-nhinh-3-ty-r260011	60.0	1.0	1.0	Tân Chánh Hiệp - Quận 12 - Tp Hồ Chí Minh	"tân chánh hiệp - quận 12.
- nhà 60 m2 , nhà rất mới ở ngay.
- sổ hồng riêng , nở hậu .
- khu yên tĩnh , 10 mét ra mặt tiền.
- gần ngã tư tô ký , gần trường đhgt vận tải ...
- xung quanh đủ chợ, trường học, ngân hàng.
- sổ hồng riêng, mua bán công chứng ngay.
- 0974642818 gặp tươi xem nhà, xem sổ."	False	False	True	True	1.0	hẻm xe hơi LT, Tân Chánh Hiệp, Quận 12	Tân Chánh Hiệp - Quận 12 - Tp Hồ Chí Minh	hẻm xe hơi LT, Tân Chánh Hiệp, Quận 12	60.0
gia đình bán nhà tân mai, thịnh liệt, ngõ ô-tô, 38mx5t, hơn 4 tỷ.	4.85	https://batdongsan.vn/gia-dinh-ban-nha-tan-mai-thinh-liet-ngo-o-to-38mx5t-hon-4-ty-r260010	38.0	4.0	4.0	Tân Mai, Hoàng Mai	"gia đình bán nhà tân mai, thịnh liệt, ngõ ô-tô, 38mx5t, hơn 4 tỷ.

– gia đình cần bán nhà đường tân mai, q. hoàng mai, mt 4m, nhà mới xây 4 tầng kiên cố, nội thất cao cấp – ảnh thật 100%.

– nhà ở vị trí rất đẹp, nằm trong khu dân trí cao, yên tĩnh, chỉ vài bước ra mặt ngõ kinh doanh sầm uất đủ loại mặt hàng, gần chợ, trường học, công viên hồ đền lừ rất nhộn nhịp.

– nhà thiết kế cực đẹp:

+ tầng 1: phòng khách + bếp + wc.

+ tầng 2,3: mỗi tầng 2 ngủ + wc giữa.

+ tầng 4: phòng thờ + sân phơi.

– sổ đỏ chính chủ, giao dịch ngay (nhà hiếm cọc nhanh thì còn)

lh: 0982.727.262 – 0812.479.999 (để được xem nhà miễn phí 24/7)

đức tùng – chuyên thổ cư hoàng mai

#tư_vấn_tận_tâm #nhàthật_ảnhthật"	False	False	True	False	4.0	đường Tân Mai, Quận Hoàng Mai	Tân Mai, Hoàng Mai	đường Tân Mai, Quận Hoàng Mai	152.0
hxh 8m 3 lầu 4x16 bùi quang là phường 12 gò vấp	7.6	https://batdongsan.vn/hxh-8m-3-lau-4x16-bui-quang-la-phuong-12-go-vap-r260009	64.0	5.0	5.0		"nhà đẹp hẻm thông 8m,nội thất 1 tỷ

3 lầu 4x16 hxh bùi quang là phường 12 gò vấp 7,6 tỷ
+ 1 trệt 2 lầu sân thượng 5pn 5wc kiên cố
+ nhà tâm huyết, tặng nội thất 1 tỷ ngay và luôn
+ oto trong nhà thông quang trung, tân sơn…"	False	False	False	False	3.0	hẻm Bùi Quang Là, Phường 12, Quận Gò Vấp	hẻm Bùi Quang Là, Phường 12, Quận Gò Vấp	hẻm Bùi Quang Là, Phường 12, Quận Gò Vấp	192.0
