	Address1	Latitude	Longitude
2141	đường Bạch Vân, Phường 5, Quận 5	107.516.265	1.066.753.015
2142	đường Âu Dương Lân, Phường 3, Quận 8	107.441.825	1.066.839.545
2143	Đường số 26 phường Linh Đông TP.Thủ Đức	108.485.229	1.067.453.072
2144	Đường số 26 phường Linh Đông TP.Thủ Đức	108.485.229	1.067.453.072
2145	85 Vũ Trọng Phụng	210.023.393	105.805.871
2146	Lạc Long Quân, Phường Tân Bình	115.190.638	1.068.856.933
2147	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2148	Yên Thường, Gia Lâm, Hà Nội	210.976.543	1.059.317.349
2149	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2150	Quang Trung		
2151	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2152	Hà Nội	210.277.644	1.058.341.598
2153	Nguyễn Cư Đàm, Quận Tân Phú	107.900.517	1.066.281.901
2154	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2155	Nguyễn Thị Đinh, Thạnh Mỹ Lợi	1.077.034	1.067.743.527
2156	Quán Nam, Lê Chân, Hải Phòng	208.335.988	106.692.461
2157	Khu đô thị Vsip Từ Sơn, Bắc Ninh	210.785.932	1.059.684.556
2158	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2159	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2160	Đường Nguyễn Đình Khơi, phường 4, Tân Bình	107.949.195	1.066.573.677
2161	Nguyễn Thị Định, Thạnh Mỹ Lợi	1.077.034	1.067.743.527
2162	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2163	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2164	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2165	Quang Trung		
2166	Đê La Thành, Đồng Đa	210.237.416	1.058.174.236
2167	Long Biên	210.186.765	105.884.813
2168	đường Trương Công Định, Phường Trường Chinh, Quận Tân Bình	107.959.565	1.066.409.346
2169	Dân Lập, Lê Chân, Hải Phòng	208.345.046	1.066.831.336
2170	Phan Đăng Lưu, Phường 3, Phú Nhuận	108.017.818	1.066.830.914
2171	Đồng Đen		
2172	phố Phương Mai, phường Đống Đa	210.086.605	1.058.383.535
2173	Tân Sơn Nhì, Tân Phú	107.997.882	106.630.604
2174	Trường Chinh, Tân Bình	108.076.158	1.066.348.442
2175	Kiệt Oto Trường Chinh, An Đông, Huế	164.600.347	107.604.772
2176	Xuân Phương- Nam Từ Liêm- Hà Nội	210.378.383	1.057.439.194
2177	False		
2178	Đường Dương Khuê, Phường Hiệp Tân, Quận Tân Phú, TP. HCM	107.754.075	1.066.309.446
2179	đường Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân	107.478.829	1.066.118.492
2180	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2181	Lê Ngô Cát, Thủy Xuân, Huế	16.436.309	1.075.724.058
2182	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2183	Đường số 4 phường linh tây tp thủ đức	108.544.252	1.067.526.928
2184	Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	108.505.432	1.067.193.752
2185	đường Lê Duẩn, Phường Đống Đa	210.187.993	1.058.413.845
2186	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2187	Võ Văn Kiệt, Quận 5	107.504.031	1.066.695.963
2188	Lê Văn Sỹ, P.13, Q. Phú Nhuận	107.915.132	106.672
2189	hẻm 1/ đường Phạm Thế Hiển, Quận 8	107.430.184	1.066.708.357
2190	đường Mỹ Phước Tân Vạn, Mỹ Phước 3, Bình Dương	111.192.477	1.066.414.958
2191	Trần Phú Hà Đông	209.799.246	1.057.873.752
2192	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2193	Long Biên	210.186.765	105.884.813
2194	Xô Viết Nghệ Tĩnh, Ung Văn Khiêm, QL13	108.099.089	1.067.126.015
2195	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2196	Nguyễn Thị Định, Thạnh Mỹ Lợi , Tp. Thủ Đức	1.077.034	1.067.743.527
2197	đường ô tô, Phường Bửu Long	109.586.438	1.068.053.993
2198	đường X, Phường Thạnh Phú	160.629.875	1.081.892.877
2199	Hoàng Hoa Thám, P.5, Q. Phú Nhuận	108.083.335	1.066.880.874
2200	Thích Quảng Đức, Phường 4, Quận Phú Nhuận	108.060.643	1.066.813.234
2201	Nguyễn Sơn, Phú Thạnh, Tân Phú	107.828.917	1.066.263.278
2202	đường MPTV, Mỹ Phước 3, Bình Dương	111.192.477	1.066.414.958
2203	Đường 132 Phường Phước Long A, Q9	108.224.164	106.763.273
2204	Văn Điển, Thanh Trì,	209.493.584	1.058.444.419
2205	Long Thành, Đồng Nai	107.782.801	1.069.447.146
2206	hoàng diệu 2 linh trung thủ đức	108.564.547	1.067.660.949
2207	Bình Thạnh, Hồ Chí Minh	108.105.831	1.067.091.422
2208	Tân Sơn Nhì, Quận Tân Phú	107.997.882	106.630.604
2209	Phố Vọng, Hai Bà Trưng	210.090.571	1.058.607.507
2210	Đường số 4 Khu phố 6 Phường Bình Chiểu TP.Thủ Đức	10.876.436	1.067.470.776
2211	bửu long	109.586.438	1.068.053.993
2212	Đường Số 14		
2213	Đường La Dương, Phường Dương Nội, Quận Hà Đông, Hà Nội	209.902.451	1.057.384.138
2214	Đường số 4, Thảo Điền, Quận 2	107.935.216	1.067.308.195
2215	Hùng Duệ Vương, Thượng Lý, Hồng Bàng, Hải Phòng	208.591.906	106.666.791
2216	Trương Định		
2217	phố Giáp Bát, Quận Hoàng Mai	20.983.614	1.058.433.353
2218	Tân Mai, Hoàng Mai	20.983.687	105.848.156
2219	Phan Văn Trị		
2220	Lê Văn Việt, Tăng Nhơn Phú	108.458.281	1.067.959.985
2221	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2222	131 Trần Phú	209.838.174	105.793.463
2223	đường Trần Văn Giàu	107.679.688	1.065.569.746
2224	Hồng Tiến, Bồ Đề, Lâm Du, Long Biên	210.365.843	1.058.783.278
2225	Biên Hòa	109.574.128	1.068.426.871
2226	Nguyễn Xí, Phường 13, Quận Bình Thạnh	108.200.411	1.067.039.308
2227	phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy, Hà Nội	210.106.758	1.057.995.616
2228	Ngô Gia Tự-Đặng Vũ Hỷ, khu đô thị Việt Hưng, Long Biên	210.697.172	1.059.021.437
2229	Đường 22, Phường Phước Long B, Q9	108.283.282	1.067.774.739
2230	Quan Thổ 1, Đống Đa	210.234.106	1.058.291.801
2231	np.NAN		
2232	Phạm Văn Đồng, Quận Gò Vấp	108.193.004	1.066.901.891
2233	đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh	108.063.178	1.066.903.039
2234	Khu vực Quảng Khánh- Từ Hoa-Yên Hoa, Mặt phố Tây Hồ	210.530.282	1.058.365.792
2235	đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình	108.002.686	1.066.668.678
2236	Hẻm xe hơi, đường Miếu Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.779.745	1.066.073.872
2237	bửu long	109.586.438	1.068.053.993
2238	đường Âu Cơ, Phường 9, Quận Tân Bình	107.725.992	1.066.494.858
2239	Đường Số 21	108.410.084	1.066.507.007
2240	False		
2241	Đường số 6 phường linh đông tp thủ đức	108.578.791	106.746.207
2242	Phường Dương Nội, Quận Hà Đông, Hà Nội	20.979.868	1.057.439.194
2243	Phường Dương Nội, Quận Hà Đông, Hà Nội	20.979.868	1.057.439.194
2244	Phường Dương Nội, Quận Hà Đông, Hà Nội	20.979.868	1.057.439.194
2245	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2246	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	107.762.062	1.066.108.004
2247	quận 7	107.340.344	1.067.215.787
2248	Thống Nhất	10.994.359	1.071.547.158
2249	Trung Văn Nam Từ Liêm Hà Nội	20.989.171	1.057.835.348
2250	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2251	Tư Đình, Long Biên	210.265.735	1.058.855.471
2252	Nguyễn Văn Đậu,phường 11, quận Bình Thạnh	108.118.426	1.066.922.921
2253	Hòa Bình, Yên Nghĩa, Hà Đông, Hà Nội	209.457.076	1.057.219.145
2254	đường Trường Chinh, Phường 14, Quận Tân Bình	107.997.157	1.066.407.484
2255	Hồng Lạc P11 Tân Bình	107.872.931	1.066.473.387
2256	Láng Hạ, Ba Đình	210.153.717	1.058.128.851
2257	Trường Chinh		
2258	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
2259	Âu Cơ P10 Tân Bình	10.780.409	1.066.440.124
2260	Tây Sơn, Đống Đa	210.082.189	1.058.237.382
2261	Quận Hoàng Mai, Hà Nội	209.836.984	1.058.636.257
2262	Vũ Tông Phan, Khương Trung, Thanh Xuân	209.956.053	1.058.154.502
2263	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2264	37/24 Nguyễn Ngọc Lộc - Phường 14 - Quận 10 - TP. Hồ Chí Minh	107.682.047	1.066.627.176
2265	đường Xô Viết Nghệ Tĩnh, Ung Văn Khiêm, Phường 25, Quận Bình Thạnh	108.099.089	1.067.126.015
2266	Sát phố Thanh Bình	209.809.371	1.057.786.235
2267	Thành phố Đà Nẵng	160.544.068	1.082.021.667
2268	Bình Trị Đông, Bình Trị Đông A, Bình Tân, Hồ Chí Minh, -Dự án-	107.639.086	1.066.143.944
2269	Bình Trị Đông, Bình Trị Đông A, Bình Tân, Hồ Chí Minh, -Dự án-	107.639.086	1.066.143.944
2270	Hoàng Mai	209.836.984	1.058.636.257
2271	Hà Nội	210.277.644	1.058.341.598
2272	Bùi Đình Tuy, Phường 12, Quận Bình Thạnh	108.077.661	1.067.028.933
2273	Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7	10.704.812	1.067.345.591
2274	đường Lê Lợi, Phường 4, Quận Gò Vấp	108.195.857	1.066.858.909
2275	Đặng Vũ Hỷ, Thượng Thanh, Long Biên, Hà Nội	210.734.674	1.058.979.169
2276	MT Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh	10.807.912	1.066.888.124
2277	Hẻm Dương Quảng Hàm, Phường 5, Quận Gò Vấp	108.236.032	1.066.957.585
2278	hẻm 3m Lê Văn Lương, Phường Tân Hưng, Quận 7	107.427.716	1.067.028.168
2279	đường Điện Biên Phủ, phưởng Phan Si Păng, thị xã Sa Pa	222.497.168	1.039.608.091
2280	271\42\ Đường Lê Văn Lương, Phường Tân Quy, Quận 7, TP HCM	107.438.651	1.067.043.106
2281	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2282	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2283	Thới An - Quận 12	108.760.697	1.066.556.575
2284	phố Trịnh Công Sơn, Tây Hồ	210.775.967	1.058.174.665
2285	Dương Đình Hội , Phước Long B	108.228.086	1.067.802.545
2286	Nguyễn Văn Khối	108.429.616	1.066.529.357
2287	Nguyễn Văn Khối	108.429.616	1.066.529.357
2288	108 Nguyễn Trãi, phường Phước Tân, thành phố Nha Trang	122.435.651	1.091.866.227
2289	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2290	đường Hùng Vương, Ngự Bình, TP. Huế	164.532.819	107.600.689
2291	Chiến Thắng Văn Quán Hà Đông	209.791.537	1.057.962.032
2292	Cô Giang, P.2, Q. Phú Nhuận	107.962.504	1.066.835.447
2293	Lạc Long Quân, Quận 11, Quận 10, ngã tư Lạc Long Quân - Âu Cơ	107.740.578	1.066.474.783
2294	Thanh Bình, Mỗ Lao, Hà Đông, Hà Nội,	209.823.818	1.057.780.339
2295	Đường Số 6, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	10.831.018	1.067.284.253
2296	Điện Biên Phủ, Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh	108.009.658	1.067.151.325
2297	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2298	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2299	đường số 10, Phường Bình An, Quận 2	107.838.285	1.067.369.583
2300	Long biên	210.186.765	105.884.813
2301	Q12		
2302	Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp	108.215.252	1.066.844.207
2303	Đống Đa	210.180.725	1.058.299.495
2304	Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	107.933.763	1.067.182.627
2305	Đội Cấn, Liễu Giai,Ba Đình	210.361.206	1.058.168.371
2306	124 Lý Thường Kiệt, Phường Tân Lợi, Thành Phố Buôn Ma Thuột, Đak Lak	126.839.162	1.080.436.201
2307	False		
2308	thạnh phú	99.481.665	10.650.538
2309	Nguyễn Thượng Hiền, phường 6, quận Bình Thạnh	108.083.167	1.066.841.841
2310	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2311	Đường Số 17, Phường Linh Chiểu, Quận Thủ Đức, TP HCM	108.557.715	106.761.472
2312	Bùi Thị Xuân P3 Quận Tân Bình	107.958.791	1.066.638.652
2313	Bùi Thị Xuân P3 Quận Tân Bình	107.958.791	1.066.638.652
2314	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2315	Xô Viết Nghệ Tĩnh, phường 25, Quận Bình Thạnh	108.053.797	1.067.115.089
2316	ngõ 144 Quan Nhân, gần Hồ, Quận Thanh Xuân, Hà Nội	210.039.605	1.058.094.414
2317	Bến Đồn, Hòa Lợi, Bến Cát	111.155.904	1.066.643.155
2318	Tam Bạc, Hồng Bàng, Hải Phòng	20.857.431	1.066.750.682
2319	phố Hoá An, Quận ...	109.359.157	1.068.038.873
2320	Đường Số 14		
2321	Đỗ Xuân Hợp, Phước Long B, Tp. Thủ Đức , HCM	108.150.123	1.067.748.598
2322	Long Biên	210.186.765	105.884.813
2323	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2324	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2325	Tô Hiệu Hà Đông	209.675.124	1.057.784.606
2326	Nguyễn Hữu Tiến, Tây Thạnh, Tân Phú	108.100.714	1.066.256.809
2327	khu tái định cư Ngọc Thuỵ, cạnh Khai Sơn City, trường Việt Pháp, gần đường Hồng Tiến	210.612.183	1.058.797.598
2328	Kinh doanh nhỏ, gần trường Đại Học Thăng Long	209.758.759	1.058.155.935
2329	03 Phạm Ngũ Lão	107.707.921	1.066.989.581
2330	Cầu Giấy	210.362.368	1.057.905.825
2331	Đường Phạm Văn Đồng, Phường Linh Đông, Quận Thủ Đức, TP HCM	108.480.244	1.067.482.326
2332	Xô Viết Nghệ Tĩnh, Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh	107.947.939	1.067.092.738
2333	Dự án Thanh Long Bay, Đường 719B, Xã Tân Thành, Hàm Thuận Nam, Bình Thuận	107.146.167	1.079.567.084
2334	hẻm 115 Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7	107.035.851	106.734.025
2335	Sư Vạn Hạnh, P12, Quận 10	107.727.605	1.066.691.153
2336	12 Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội	209.888.463	1.057.908.493
2337	Long Biên	210.186.765	105.884.813
2338	Long Biên	210.186.765	105.884.813
2339	Ngô Chí Quốc		
2340	602 Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM	107.462.719	1.066.248.304
2341	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2342	Lâm Văn Bền	107.451.624	1.067.158.611
2343	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2344	Đường Số 21	108.410.084	1.066.507.007
2345	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2346	Phùng Khoang Nam Từ Liêm Hà Nội	20.988.178	1.057.931.515
2347	Hoàng Công Bằng		
2348	Ngõ 10/45		
2349	Võ Thị Nhờ, Phường Tân Thuận Đông, Quận 7	107.450.259	1.067.309.836
2350	Vũ Tùng, Phường 2,quận Bình Thạnh	108.013.938	1.066.999.764
2351	Vũ Tùng, Phường 2,quận Bình Thạnh	108.013.938	1.066.999.764
2352	Thành Phố Hồ Chí Minh	108.230.989	1.066.296.638
2353	Nguyễn Trãi, Thanh Xuân, Hà Nội	209.935.474	1.058.062.968
2354	Đỗ Xuân Hơp, Phước Long B , Tp. Thủ Đức	108.150.123	1.067.748.598
2355	Sài Đồng, Long Biên	210.348.453	1.059.127.108
2356	Cầu Giấy	210.362.368	1.057.905.825
2357	Tân Hiệp - Hóc Môn	109.084.099	1.065.912.473
2358	Tân Chánh Hiệp - Quận 12 - Tp Hồ Chí Minh	10.866.797	1.066.261.831
2359	Đỗ Xuân Hơp, Phước Long B , Tp. Thủ Đức	108.150.123	1.067.748.598
2360	Bát Tràng, Gia lâm, Hà Nội	209.811.155	1.059.141.793
2361	Nguyễn Chính	209.808.104	10.584.778
2362	Mỗ Lao Hà Đông	209.833.749	1.057.835.348
2363	đường Bạch Đằng, Lê Quang Định, Phường 24, Quận Bình Thạnh	108.026.896	1.066.985.516
2364	Thiên Lôi, Vĩnh Niệm, Lê Chân, Hải Phòng	208.297.633	1.066.791.092
2365	đường Mỹ Phước Tân Vạn, Mỹ Phước 3, Bình Dương	111.192.477	1.066.414.958
2366	đường số 1, khu Tên Lửa	107.478.829	1.066.118.492
2367	hẻm 1, đường Tên Lửa	107.478.829	1.066.118.492
2368	đường số 1A, gần vành đai trong	10.748.468	1.066.152.509
2369	Ngọc Khánh, Ba Đình	210.301.393	1.058.099.499
2370	3a tân tiên		
2371	Tân Quý, Tân Phú	10.794.826	1.066.217.623
2372	Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội	210.454.619	1.059.241.883
2373	ngõ Chiến Thắng, Khâm Thiên	210.190.445	1.058.310.736
2374	Đỗ Xuân Hơp		
2375	99 Vũ Tùng	10.802.425	106.701.654
2376	Từ Liêm	210.034.608	1.057.703.287
2377	Đỗ Xuân Hơp, Phước Long B	108.150.123	1.067.748.598
2378	Đường Số, Phường Tân Quy, Quận 7	107.415.526	1.067.038.493
2379	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2380	Đường Phan Đăng Lưu, Phường 7, Quận Phú Nhuận	108.035.449	106.688.791
2381	Phan Xích Long, Phường 3, Quận Phú Nhuận	108.008.693	1.066.838.752
2382	Phan Xích Long, Phường 3, Quận Phú Nhuận	108.008.693	1.066.838.752
2383	Lạc Long Quân, Tây Hồ	210.641.803	105.809.786
2384	Lê Văn Thọ	108.455.819	1.066.570.168
2385	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2386	HIỆP THÀNH - q12	108.825.023	1.066.379.724
2387	đường Phạm Văn Đồng, Phường ...	108.350.664	1.067.294.299
2388	BÀ ĐIỂM HOCMON	108.411.638	1.065.967.126
2389	BÀ ĐIỂM HOCMON TP. HCM	108.411.638	1.065.967.126
2390	Tân Mai, phường Tân Mai, quận Hoàng Mai	20.981.997	1.058.498.515
2391	Nguyễn Sơn, Phú Thọ Hòa, Tân Phú	107.828.917	1.066.263.278
2392	Nguyễn Sơn, Phú Thọ Hòa, Tân Phú	107.828.917	1.066.263.278
2393	Đường số 6, Dãy E, An Cửu City	164.568.324	1.076.108.801
2394	Biên Hòa	109.574.128	1.068.426.871
2395	Trạm, Long Biên, Long Biên, Hà Nội, -Dự án-	210.548.635	1.058.884.966
2396	Đặng Văn Bi, Trường Thọ, Thủ Đức	108.439.717	106.762.358
2397	Hàng Kênh, Lê Chân, Hải Phòng	20.847.298	106.685.873
2398	Tân Trang, Tân Bình	107.788.241	1.066.546.126
2399	Long Biên, Hà Nội	210.186.765	105.884.813
2400	thanh phú	99.481.665	10.650.538
2401	Xô Viết Nghệ Tĩnh, Vòng xòy Hàng Xanh, Phường 21, Quận Bình Thạnh	108.009.239	1.067.099.166
2402	Ôn725, Quận 3 và Quận 10	107.843.695	1.066.844.089
2403	Hẻm...		
2404	chợ An Nhơn, Phan Văn Trị, Lê Đức Thọ, Nguyễn Oanh, Gò Vấp	108.413.645	1.066.773.133
2405	phường An Nhơn, Quận Gò Vấp	108.366.212	1.066.784.076
2406	Vị trí Lotte Mart, Phan Văn Trị, Thống Nhất, Quang Trung	108.382.646	1.066.717.627
2407	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
2408	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân	107.668.701	1.066.096.908
2409	Huỳnh Văn Bánh, P.12, Q. Phú Nhuận	107.917.429	1.066.748.587
2410	HOCMON	108.863.934	1.065.922.924
2411	Nguyễn Trãi, Hà Đông, HN	209.699.557	1.057.798.664
2412	Q12		
2413	Đường Số 30, Phường Linh Đông, Quận Thủ Đức, TP HCM	10.843.193	106.742.101
2414	đường Mã Lò, Phường Bình Trị Đông, Quận Bình Tân	107.728.591	1.066.018.083
2415	Đường 32	109.539.524	1.065.073.036
2416	Đường Số 23, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.282.919	106.726.749
2417	đường Bạch Đằng, Phường 2, Quận Tân Bình	10.814.472	1.066.711.705
2418	Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1	107.873.633	1.066.984.882
2419	người Trãi, Phường Bến Thành, Quận 1	107.735.994	1.066.944.173
2420	đường Nguyễn Cửu Phú, Phú Tân	107.266.371	106.581.338
2421	Ngã Sáu Phù Đổng, mặt tiền Nguyễn Trãi, Phường Bến Thành, Quận 1	107.715.159	1.066.933.142
2422	Bình Thạnh, Hồ Chí Minh	108.105.831	1.067.091.422
2423	Hàm Nghi, Phường Bến Nghé, Quận 1	107.708.619	1.067.021.687
2424	Cao Thắng, Phường 2, Quận 3	107.692.168	1.066.830.474
2425	mặt tiền Cao Thắng, Phường 3, Quận 3	107.712.908	1.066.806.802
2426	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2427	Đường Lê Hồng Phong phường 2 quận 10	107.624.084	1.066.763.705
2428	Lê Văn Duyệt phường 3 quận Bình Thạnh	107.985.239	1.066.952.555
2429	Bùi Quang Là	108.351.606	1.066.394.244
2430	Hương lộ 2, Bình Trị Đông A, Bình Tân	107.664.092	1.066.003.259
2431	Bà Triệu, Siêu Thị Go	210.172.845	1.058.492.584
2432	Lê Trọng Tấn, Thanh Xuân	20.993.927	1.058.314.531
2433	Thanh Xuân		
2434	Lê Văn Duyệt phường 3 Bình Thạnh	107.985.239	1.066.952.555
2435	Biên Hòa	109.574.128	1.068.426.871
2436	đường Hương Lộ 2, Quận Bình Tân	107.670.756	1.066.075.906
2437	Hẻm xe hơi thông đường Lê Đình Cẩn, Quận Bình Tân	107.595.799	1.065.990.101
2438	Hẻm xe hơi thông đường Miếu Gò Xoài, P. Bình Trị Đông, Q. Bình Tân, TP. Hồ Chí Minh	10.779.745	1.066.073.872
